,state,county,city,facility_name,address,lat,lon,hash
17582,NJ,GLOUCESTER,EAST GREENWICH,SHADY LANE NURSING HOME,"256 County House Rd, Clarksboro, NJ 08020, USA",39.7994522,-75.2144158,2546102109108578732
17583,CA,SAN BERNARDINO,,BROOKDALE LOMA LINDA,"25585 Van Leuven St, Loma Linda, CA 92354, USA",34.0552528,-117.2460602,2657224361396375283
17584,MN,GOODHUE,,VALENTINES ASSISTED LIVING,"2557 Eagle Ridge Dr, Red Wing, MN 55066, USA",44.5324983,-92.5194717,2158179232827204872
17585,MN,CHISAGO,,MEADOWS ON FAIRVIEW,"25565 Fairview Ave, Wyoming, MN 55092, USA",45.3211301,-92.9967125,-6766163199848882296
17586,MN,RAMSEY,,SUNRISE OF ROSEVILLE,"2555 Snelling Ave N, Roseville, MN 55113, USA",45.0180485,-93.1681017,-1496746303232521945
17587,TX,HARRIS,HOUSTON,ELMCROFT OF BRAESWOOD,"2555 S Braeswood Blvd, Houston, TX 77025, USA",29.6954188,-95.4178793,-1372174862015185164
17588,SC,,,WHITE OAK MANOR NEWBERRY,"2555 Kinard St, Newberry, SC 29108, USA",34.2886017,-81.6058633,-3957036244023993482
17589,CA,LOS ANGELES,,LA VERNE MANOR,"2555 6th St, La Verne, CA 91750, USA",34.101994,-117.760246,-5882140869834039660
17590,CA,LOS ANGELES,,SUNRISE AT PALOS VERDES,"25535 Hawthorne Blvd, Torrance, CA 90505, USA",33.7944644,-118.3497561,4995563649619565295
17591,CA,SAN DIEGO,,LA JOLLA NURSING AND REHABILITATION CENTER,"2552 Torrey Pines Rd, La Jolla, CA 92037, USA",32.8515892,-117.2485351,-4121441793782404626
17592,CA,CONTRA COSTA,,PLEASANT HILL OASIS,"2551 Pleasant Hill Rd, Pleasant Hill, CA 94523, USA",37.9532339,-122.087518,6199541821398058196
17593,CA,EL DORADO,,NEW WEST HAVEN II,"2551 Cameo Dr, Cameron Park, CA 95682, USA",38.659249,-121.000038,-5992169367636241394
17594,TX,MAVERICK,EAGLE PASS,EAGLE PASS NURSING AND REHABILITATION,"2550 Zacatecas Dr, Eagle Pass, TX 78852, USA",28.7156702,-100.4785614,3727591566787235193
17595,OH,STARK,,DANBURY SENIOR LIVING MASSILLON,"2550 University Dr SE, Massillon, OH 44646, USA",40.7677955,-81.4911117,-1315792354246567691
17596,CA,SANTA BARBARA,,COVENANT LIVING AT THE SAMARKAND,"2550 Treasure Dr, Santa Barbara, CA 93105, USA",34.4298522,-119.7299707,-6467400126402859570
17597,CA,SANTA BARBARA,,"COVENANT LIVING AT THE
SAMARKAND","2550 Treasure Dr, Santa Barbara, CA 93105, USA",34.4298522,-119.7299707,-1704581411192987900
17598,CA,SANTA BARBARA,,SAMARKAND SKILLED NURSING FACILITY,"2550 Treasure Dr, Santa Barbara, CA 93105, USA",34.4298522,-119.7299707,572737882642254395
17599,OR,WASHINGTON,,ROSEWOOD MEMORY CARE,"2550 SE Century Blvd, Hillsboro, OR 97123, USA",45.5011641,-122.9162647,1749034342274078260
17600,OR,MARION,,ROSEWOOD MEMORY CARE,"2550 SE Century Blvd, Hillsboro, OR 97123, USA",45.5011641,-122.9162647,1614574774214242740
17601,MI,IONIA,,GREEN ACRES OF IONIA,"2550 Commerce Ln, Ionia, MI 48846, USA",42.9497847,-85.0793264,-3290821537388027279
17602,OH,STARK,,CANTON CHRISTIAN HOME,"2550 Cleveland Ave NW, Canton, OH 44709, USA",40.8254863,-81.3838409,-2379300279701729397
17603,MD,,,INSPIRATIONS MEMORY CARE OF WESTMINSTER,"2550 Bird View Rd, Westminster, MD 21157, USA",39.5039826,-76.9498586,579099511355952135
17604,CA,FRESNO,,DYCORA TRANSITIONAL HEALTH - SANGER,"2550 9th St, Sanger, CA 93657, USA",36.7036356,-119.5726015,8635245486192976361
17605,NY,NASSAU,,SUNHARBOR MANOR,"255 Warner Ave, Roslyn Heights, NY 11577, USA",40.792551,-73.645743,-3613162057020091214
17606,IL,COOK,,ALDEN PRINCETON REHAB & HEALTH,"255 W 69th St, Chicago, IL 60621, USA",41.7685822,-87.631763,8325595723079724089
17607,NJ,PASSAIC,BLOOMINGDALE,THE HEALTH CENTER AT BLOOMINGDALE,"255 Union Ave, Bloomingdale, NJ 07403, USA",41.0156403,-74.3152055,1146947982832918373
17608,CO,DOUGLAS,,CASTLE COUNTRY VALLEY HOUSE,"255 S Valley Dr, Castle Rock, CO 80104, USA",39.367987,-104.838761,6254264096578440923
17609,CA,LOS ANGELES,,REGENCY PARK OAK KNOLL,"255 S Oak Knoll Ave, Pasadena, CA 91101, USA",34.1416508,-118.135812,3544587679686935534
17610,MI,MACKINAC,,CASTLE ROCK RETIREMENT CENTER,"255 S Airport Rd, St Ignace, MI 49781, USA",45.8853482,-84.7337916,-2951937648476379382
17611,CT,,TORRINGTON,LITCHFIELD WOODS HEALTH CARE CENTER,"255 Roberts St, Torrington, CT 06790, USA",41.8103079,-73.1427066,-7083706609683049250
17612,DE,NEWARK,,MILLCROFT,"255 Possum Park Rd, Newark, DE 19711, USA",39.7084045,-75.7350829,3718467981395536590
17613,MI,SAGINAW,,STONE CREST SENIOR LIVING-WING B,"255 N Main St, Freeland, MI 48623, USA",43.5267411,-84.1253805,-5733934127102903294
17614,MI,SAGINAW,,STONE CREST SENIOR LIVING-WING A,"255 N Main St, Freeland, MI 48623, USA",43.5267411,-84.1253805,5411058203984279546
17615,SC,,,HALLMARK HEALTHCARE CENTER,"255 Midland Pkwy, Summerville, SC 29485, United States",32.9658054,-80.1598425,-3601077935761331742
17616,IN,,,HHC-ASC DANVILLE REGIONAL REHABILITATION,"255 Meadow Dr, Danville, IN 46122, USA",39.7636842,-86.4987114,1507419409105986263
17617,MA,BERKSHIRE,,SPRINGSIDE REHABILITATION AND SKILLED CARE CENTER,"255 Lebanon Ave, Pittsfield, MA 01201, USA",42.4323873,-73.3061454,1102734968172549020
17618,OH,CUYAHOGA,,ARISTOCRAT,"255 Front St, Berea, OH 44017, USA",41.3721928,-81.8536491,-1438923760731483065
17619,OH,CUYAHOGA,,ARISTOCRAT SNF,"255 Front St, Berea, OH 44017, USA",41.3721928,-81.8536491,7881601809965890219
17620,GA,FORSYTH,CUMMING,COUNTRY GARDENS LANIER SENIOR LIVING,"255 Elm St, Cumming, GA 30040, USA",34.2140354,-84.1368246,-8312019084466563596
17621,TX,GALVESTON,LEAGUE CITY,MRC THE CROSSINGS,"255 Egret Bay Blvd, League City, TX 77573, USA",29.5218918,-95.0810821,2054553784920783498
17622,NJ,BURLINGTON,MOORESTOWN,CAMBRIDGE REHABILITATION AND HEALTHCARE CENTER AT MOORESTOWN,"255 E Main St, Moorestown, NJ 08057, USA",39.968849,-74.9354187,7414358022943570406
17623,FL,POLK,,THE GARDENS OF LAKE ALFRED,"255 E Main St, Lake Alfred, FL 33850, USA",28.0942401,-81.7277603,7156071718737716461
17624,MA,SUFFOLK,,EASTPOINTE REHAB CENTER,"255 Central Ave, Chelsea, MA 02150, USA",42.3881048,-71.0263427,8868718263944318376
17625,OH,COSHOCTON,,WINDSORWOOD PLACE,"255 Browns Ln, Coshocton, OH 43812, USA",40.2583053,-81.868491,-155176506430204869
17626,FL,PINELLAS,,MARION AND BERNARD L SAMSON NURSING CENTER,"255 59th St N, St. Petersburg, FL 33710, USA",27.773561,-82.713642,3174320895184862601
17627,OR,MULTNOMAH,,TERWILLIGER PLAZA RETIREMENT COMMUNITY,"2545 SW Terwilliger Blvd, Portland, OR 97201, USA",45.5055486,-122.6846696,-8761358061766165785
17628,OR,MULTNOMAH,,TERWILLIGER PLAZA,"2545 SW Terwilliger Blvd, Portland, OR 97201, USA",45.5055486,-122.6846696,-7050695458770394245
17629,MN,HENNEPIN,,EBENEZER CARE CENTER,"2545 Portland Ave S, Minneapolis, MN 55404, USA",44.956095,-93.267094,-8646307078904085902
17630,IL,ROCK ISLAND,,GENERATIONS OF ROCK ISLAND,"2545 24th St, Rock Island, IL 61201, USA",41.483412,-90.5663835,538155176768540365
17631,IL,ROCK ISLAND,,GENERATIONS (2),"2545 24th St, Rock Island, IL 61201, USA",41.483412,-90.5663835,8653917686254777957
17632,NC,CALDWELL,,GRANDVIEW VILLA ASSISTED LIVING,"2544 Grandview Cir SW, Lenoir, NC 28645, USA",35.8850536,-81.58174,-1655284461142165418
17633,FL,PINELLAS,,IMMACULATE HOUSE AT COUNTRYSIDE,"2542 Countryside Pines Dr, Clearwater, FL 33761, USA",28.024853,-82.732603,2219650750888096366
17634,CA,ORANGE,,"FOUNTAINS AT THE SEA BLUFFS, THE","25411 Sea Bluffs Dr, Dana Point, CA 92629, USA",33.4698439,-117.6858053,-217414798233125148
17635,GA,RICHMOND,AUGUSTA,PRUITTHEALTH - AUGUSTA,"2541 Milledgeville Rd, Augusta, GA 30904, USA",33.4472857,-82.01847,2954665080767105978
17636,TN,ROBERTSON,SPRINGFIELD,SPRINGFIELD HEIGHTS ASSISTED LIVING FACILITY,"2540 S Main St, Springfield, TN 37172, USA",36.4818229,-86.8918052,-5725822413807966443
17637,MN,HENNEPIN,,THE LEGACY OF ST. ANTHONY,"2540 Kenzie Terrace, St Anthony, MN 55418, USA",45.0140814,-93.2234975,1452994341869164015
17638,CA,SACRAMENTO,,WINDSOR EL CAMINO CARE CENTER,"2540 Carmichael Way, Carmichael, CA 95608, USA",38.6112481,-121.3270433,-9209681973930323442
17639,DE,NEWARK,,NEWARK MANOR NURSING HOME,"254 W Main St, Newark, DE 19711, USA",39.6856917,-75.7622667,2324417900512151756
17640,TX,BROWN,EARLY,ALDERSGATE ENRICHMENT CENTER INC,"254 Tod Bishop Trail, Early, TX 76802, USA",31.7257648,-98.9000802,4272733889174396427
17641,MA,ESSEX COUNTY,,BRIDGES BY EPOCH AT ANDOVER,"254 Lowell St, Andover, MA 01810, USA",42.6522379,-71.173812,4149575322559486374
17642,MA,MIDDLESEX,,SUNNY ACRES NURSING HOME,"254 Billerica Rd, Chelmsford, MA 01824, USA",42.5970164,-71.3231383,-8286324359275108218
17643,MA,MIDDLESEX COUNTY,,SUNNY ACRES - LEGACY CARE,"254 Billerica Rd, Chelmsford, MA 01824, USA",42.5970092,-71.3233333,3897720146030201041
17644,MA,ESSEX COUNTY,,HAVERHILL CROSSINGS,"254 Amesbury Rd, Haverhill, MA 01830, USA",42.8003838,-71.0552895,4489301276263990791
17645,NY,MONROE,,KIRKHAVEN,"254 Alexander St, Rochester, NY 14607, USA",43.151501,-77.5947131,-6094547817813800861
17646,CA,SAN BERNARDINO,,LINDA VALLEY ASSISTED LIVING,"25393 Cole St, Loma Linda, CA 92354, USA",34.0527214,-117.2504942,-7629077706540142620
17647,TN,GILES,ARDMORE,ELK RIVER HEALTH & REHABILITATION OF ARDMORE,"25385 Main St, Ardmore, TN 38449, USA",35.0003161,-86.8633346,7767126806103242784
17648,CA,SAN BERNARDINO,,LINDA VALLEY CARE CENTER,"25383 Cole St, Loma Linda, CA 92354, USA",34.0527029,-117.2510798,3177705227896698773
17649,MI,MACOMB,,ADVANTAGE LIVING CENTER - ROSEVILLE,"25375 Kelly Rd, Roseville, MI 48066, USA",42.483528,-82.927822,-5196393574153173694
17650,TX,DALLAS,LANCASTER,WINDSOR GARDENS,"2535 W Pleasant Run Rd, Lancaster, TX 75146, USA",32.6050352,-96.8122826,-5324666215433779097
17651,NY,ONEIDA,,UTICA REHABILITATION & NURSING CENTER,"2535 Genesee St, Utica, NY 13501, USA",43.0794623,-75.2742,-1851433297082818274
17652,OH,ALLEN,,SHAWNEE MANOR,"2535 Ft Amanda Rd, Lima, OH 45804, USA",40.7042524,-84.1475534,-1509229786881206533
17653,MD,ANNE ARUNDEL,,ARBOR TERRACE WAUGH CHAPEL,"2535 Evergreen Rd, Odenton, MD 21113, USA",39.0312833,-76.6898102,-3454343965080878706
17654,MD,,,ARBOR TERRACE WAUGH CHAPEL,"2535 Evergreen Rd, Odenton, MD 21113, USA",39.0312833,-76.6898102,3562302510810112448
17655,IL,LAKE,,THE GROVE AT THE LAKE,"2534 Elim Ave, Zion, IL 60099, USA",42.4484658,-87.8245685,4920164452439739567
17656,IL,LAKE,,THE GROVE BY THE LAKE,"2534 Elim Ave, Zion, IL 60099, USA",42.4484658,-87.8245685,7139656927651261704
17657,MI,WAYNE,,ADVANTAGE LIVING CENTER-REDFORD VILLAGE,"25330 Six Mile Rd, Redford Charter Twp, MI 48240, USA",42.417001,-83.2905082,-8675311233121221920
17658,MI,WAYNE,,ADVANTAGE LIVING CENTER REDFORD,"25330 Six Mile Rd, Redford Charter Twp, MI 48240, USA",42.417001,-83.2905082,-4754077143038671464
17659,MI,WAYNE,,ADVANTAGE LIVING CENTER-REDFORD VILLAGE,"25330 Six Mile Rd, Redford Charter Twp, MI 48240, USA",42.4168191,-83.290493,-8675311233121221920
17660,MI,WAYNE,,ADVANTAGE LIVING CENTER REDFORD,"25330 Six Mile Rd, Redford Charter Twp, MI 48240, USA",42.4168191,-83.290493,-4754077143038671464
17661,NC,BUNCOMBE,,TRINITY VIEW,"2533 Hendersonville Rd, Arden, NC 28704, USA",35.4548263,-82.5119171,7363847859038348633
17662,MN,HENNEPIN,,SIGNE BURCKHARDT MANOR,"2533 1st Ave S, Minneapolis, MN 55404, USA",44.955962,-93.276221,4652034310367341302
17663,FL,CHARLOTTE,,PORT CHARLOTTE REHABILITATION CENTER,"25325 Rampart Blvd, Port Charlotte, FL 33983, USA",27.00018,-82.030357,-8771320680175268921
17664,MI,CLARE,,NORTH WOODS NURSING CENTER,"2532 W Cadillac Dr, Farwell, MI 48622, USA",43.860134,-84.902225,715580135634202127
17665,KY,FAYETTE,,THE WILLOWS AT HAMBURG,"2531 Old Rosebud Rd, Lexington, KY 40509, USA",38.028638,-84.430424,-4446215251723708394
17666,MI,OAKLAND,,LAHSER HILLS CARE CENTRE,"25300 Lahser Rd, Southfield, MI 48033, USA",42.4754219,-83.2598571,7773397728705316295
17667,CA,SANTA CLARA,,MOUNTAIN VIEW HEALTHCARE CENTER,"2530 Solace Pl, Mountain View, CA 94040, USA",37.3664667,-122.080125,-3841090673215358311
17668,IL,MACON,,PRAIRIE CREEK VILLAGE,"2530 N Monroe St, Decatur, IL 62526, USA",39.8697268,-88.9628922,-3423483835195235064
17669,OK,,,WINDRIDGE NURSING AND REHABILITATION CENTER,"2530 N Elm St, Miami, OK 74354, USA",36.906695,-94.859043,7701488826011138477
17670,TX,TITUS,MOUNT PLEASANT,GREENHILL VILLAS,"2530 Green Hill Rd, Mt Pleasant, TX 75455, USA",33.1909401,-94.9720052,-1084790833479251294
17671,TX,STARR,RIO GRANDE CITY,RIO GRANDE CITY NURSING AND REHABILITATION CENTER,"2530 Central Palm Drive, Rio Grande City, TX 78582, USA",26.3784429,-98.8535287,-8125070189403819526
17672,TX,STARR,RIO GRANDE CITY,STARR COUNTY NURSING AND TRANSITIONAL CARE,"2530 Central Palm Drive, Rio Grande City, TX 78582, USA",26.3784429,-98.8535287,4800790604804020988
17673,NC,CATAWBA,,BROOKDALE HICKORY NORTHEAST,"2530 16th St NE, Hickory, NC 28601, USA",35.7641855,-81.3046574,-1112068446341956194
17674,MA,MIDDLESEX COUNTY,,ARTISAN AT HUDSON,"253 Washington St, Hudson, MA 01749, USA",42.3769481,-71.5654377,-4193010658751751920
17675,PA,BUCKS,RICHBORO,RICHBORO REHABILITATION & NURSING CENTER,"253 Twining Ford Rd, Richboro, PA 18954, USA",40.2274999,-75.0002322,7797646746889031872
17676,MN,BENTON,,THE GARDENS AT FOLEY,"253 Pine St, Foley, MN 56329, USA",45.659873,-93.913373,-4057217626014023980
17677,GA,FULTON,ALPHARETTA,MORNINGSIDE OF ALPHARETTA,"253 N Main St, Alpharetta, GA 30009, USA",34.081873,-84.2941173,4991341190069369118
17678,TX,COLLIN,MCKINNEY,MCKINNEY HEALTHCARE AND REHABILITATION CENTER,"253 Enterprise Dr, McKinney, TX 75069, USA",33.161765,-96.6275103,-3919426913721688062
17679,SC,,,WHITE OAK MANOR LANCASTER,"253 Craig Manor Rd, Lancaster, SC 29720, USA",34.7493904,-80.7714241,-5743437072021454631
17680,IL,MONROE,,INTEGRITY HEALTHCARE-COLUMBIA REHAB & CARE CENTER,"253 Bradington Dr, Columbia, IL 62236, USA",38.4434127,-90.2217864,6108245873401419811
17681,MD,GARRETT,,CHERRY HILL ASSISTED LIVING,"253 Aiken Miller Rd, Accident, MD 21520, USA",39.5973365,-79.3055037,5257236696846513625
17682,MD,,,CHERRY HILL ASSISTED LIVING,"253 Aiken Miller Rd, Accident, MD 21520, USA",39.5973365,-79.3055037,-4538686065898827136
17683,KY,JEFFERSON,,SIGNATURE HEALTHCARE OF EAST LOUISVILLE,"2529 Six Mile Ln, Louisville, KY 40220, USA",38.208383,-85.586779,2690192162594210728
17684,MN,ST. LOUIS,,KEYSTONE BLUFFS ASSISTED LIVING,"2528 Trinity Rd, Duluth, MN 55811, USA",46.7883819,-92.1423139,-5361278188669144496
17685,MN,ST. LOUIS,,KEYSTONE BLUFFS,"2528 Trinity Rd, Duluth, MN 55811, USA",46.7883819,-92.1423139,-5435829658108503834
17686,MN,BELTRAMI,,AUTUMN HILLS ASSISTED LIVING,"2528 Park Ave NW, Bemidji, MN 56601, USA",47.4931373,-94.8874547,-842386636372444700
17687,IN,,,HELLENIC SENIOR LIVING OF ELKHART,"2528 Bypass Rd, Elkhart, IN 46514, USA",41.6875596,-86.0107775,-703358426987496900
17688,CA,SAN BERNARDINO,,HERITAGE GARDENS,"25271 Barton Rd, Loma Linda, CA 92354, USA",34.0477966,-117.2527772,-8184304310018286805
17689,CA,SAN BERNARDINO,,HERITAGE GARDENS HEALTH CARE CENTER,"25271 Barton Rd, Loma Linda, CA 92354, USA",34.0477966,-117.2527772,3904206934941201654
17690,OH,CLARK,,DEVELOPMENTAL DISABILITIES OF CLARK COUNTY,"2527 Kenton St, Springfield, OH 45505, USA",39.9064978,-83.7728993,2590903013143987752
17691,PA,BUCKS,,BRISTOL HOUSE MEMORY CARE,"2527 Bristol Rd, Warrington, PA 18976, USA",40.2544709,-75.1357716,-1131604926535381470
17692,FL,DADE,,"SUNNY HILLS ALF OF HOMESTEAD, INC","25268 SW 134th Ave, Homestead, FL 33032, USA",25.5312891,-80.4089523,-7108867756844850175
17693,VA,DANVILLE,,ROMAN EAGLE REHABILITATION AND HEALTH CARE,"2526 N Main St, Danville, VA 24540, USA",36.6209119,-79.3825329,-1368443699170572132
17694,VA,,DANVILLE,ROMAN EAGLE REHABILITATION AND HEALTH CARE,"2526 N Main St, Danville, VA 24540, USA",36.6209119,-79.3825329,3647894880479904668
17695,VA,,DANVILLE,ROMAN EAGLE MEMORIAL HOME,"2526 N Main St, Danville, VA 24540, USA",36.6209119,-79.3825329,6713128600832130400
17696,MD,BALTIMORE CITY,,BLUE POINT HEALTHCARE CENTER,"2525 W Belvedere Ave, Baltimore, MD 21215, USA",39.352504,-76.666528,5206619677450060958
17697,MD,,,BLUE POINT HEALTHCARE CENTER,"2525 W Belvedere Ave, Baltimore, MD 21215, USA",39.352504,-76.666528,-5169451007054006145
17698,FL,MIAMI-DADE,,WEST GABLES HEALTH CARE CENTER,"2525 SW 75th Ave, Miami, FL 33155, USA",25.7469755,-80.3166972,6243396134803232139
17699,FL,DADE,,WEST GABLES HEALTH CARE CENTER,"2525 SW 75th Ave, Miami, FL 33155, USA",25.7469755,-80.3166972,4781573209178920255
17700,SC,,,STOKES RESIDENTIAL CARE,"2525 St Matthews Rd NE, Orangeburg, SC 29118, USA",33.532298,-80.846783,-1090424929786866946
17701,WV,HANCOCK,,WEIRTON GERIATRIC CENTER,"2525 Pennsylvania Ave, Weirton, WV 26062, USA",40.4180065,-80.5579253,1020541229044110472
17702,CA,ORANGE,,PARK VISTA AT MORNINGSIDE,"2525 N Brea Blvd, Fullerton, CA 92835, USA",33.8971299,-117.9123421,4325202127620726113
17703,CA,ORANGE,,PARK VISTA AT MORNINGSIDE,"2525 N Brea Blvd, Fullerton, CA 92835, USA",33.8973489,-117.911344,4325202127620726113
17704,TX,DENTON,DENTON,BROOKDALE DENTON SOUTH,"2525 Lillian Miller Pkwy, Denton, TX 76210, USA",33.1825265,-97.1085545,8190515992548685397
17705,TX,DENTON,DENTON,BROOKDALE DENTON NORTH,"2525 Hinkle Dr, Denton, TX 76201, USA",33.2376511,-97.144981,1094658897914847642
17706,FL,LEE,,CALUSA HARBOUR,"2525 First St, Fort Myers, FL 33901, USA",26.6482243,-81.8648058,6917927366021872377
17707,MI,LAPEER,,STONEGATE HEALTH CAMPUS,"2525 Demille Rd, Lapeer, MI 48446, USA",43.0424592,-83.3344916,8770016879009599845
17708,TX,DALLAS,DALLAS,GOLDEN ACRES LIVING AND REHABILITATION CENTER,"2525 Centerville Rd, Dallas, TX 75228, USA",32.8434829,-96.6689529,-1520231936640840064
17709,MN,BELTRAMI,,D&D'S CARING HEARTS,"2525 Bemidji Ave N, Bemidji, MN 56601, USA",47.493581,-94.8802301,-3226467466111717811
17710,MI,DELTA,,CHRISTIAN PARK VILLAGE,"2525 7th Ave S, Escanaba, MI 49829, USA",45.7377891,-87.0844421,6844418427212917287
17711,TX,DALLAS,DALLAS,THE MERIDIAN AT KESSLER PARK,"2522 Fort Worth Ave, Dallas, TX 75211, USA",32.757742,-96.8626116,-9166323174709842902
17712,PA,ALLEGHENY,,NEW LIFE PERSONAL CARE,"2521 Versailles Ave, McKeesport, PA 15132, USA",40.345843,-79.846964,-4947938291317419096
17713,NC,CUMBERLAND,,PINE VALLEY ADULT CARE HOME,"2521 Muriel Dr, Fayetteville, NC 28306, USA",35.0122745,-78.9004891,5208838650075394351
17714,IL,SANGAMON,,TIMBERLAKE SUPPORTIVE LIVING,"2521 Empowerment Rd, Springfield, IL 62703, USA",39.7699279,-89.6219253,2755509207862831694
17715,TX,MONTGOMERY,SPRING,THE PINES AT OAKHURST,"25206 Oakhurst Dr, Spring, TX 77386, USA",30.1290812,-95.4399871,6447452507288627274
17716,OR,MULTNOMAH,,BROOKDALE MT. HOOD ASSISTED LIVING,"25200 SE Stark St, Gresham, OR 97030, USA",45.5180346,-122.4021893,63494642482299511
17717,OR,MULTNOMAH,,BROOKDALE MT HOOD ALF,"25200 SE Stark St, Gresham, OR 97030, USA",45.5180346,-122.4021893,956367322941474680
17718,NV,CLARK,,PRESTIGE SENIOR LIVING AT MIRA LOMA,"2520 Wigwam Pkwy, Henderson, NV 89074, USA",36.036079,-115.097171,7612380931839985478
17719,NV,CLARK,,PRESTIGE ASSISTED LIVING AT MIRA LOMA,"2520 Wigwam Pkwy, Henderson, NV 89074, USA",36.036079,-115.097171,-3738063131748959827
17720,OK,,,THE TIMBERS SKILLED NURSING AND THERAPY,"2520 S Rankin St, Edmond, OK 73013, USA",35.62947,-97.474069,-6407320281464103940
17721,IL,COOK,,ALDEN ESTATES OF EVANSTON,"2520 Gross Point Rd, Evanston, IL 60201, USA",42.0633128,-87.730186,5043951183473556438
17722,OR,MARION,,SWEET BYE N BYE CORAL SPRINGS,"2520 Coral Ave NE, Salem, OR 97305, USA",44.959095,-122.9855911,-7994025647142856038
17723,KY,BALLARD,,LIFE CARE CENTER OF LA CENTER,"252 W 5th St, La Center, KY 42056, USA",37.0785391,-88.9762656,2525241527606258843
17724,NM,,,"ARISTOCRAT ASSISTED LIVING, ALAMOGORDO","252 Robert H Bradley Dr, Alamogordo, NM 88310, USA",32.929958,-105.9601629,-7611911454690267500
17725,MI,OAKLAND,,WELLBRIDGE OF ROCHESTER HILLS,"252 Meadowfield Dr, Rochester Hills, MI 48307, USA",42.6629043,-83.1390518,-6607976381380538373
17726,PA,FAYETTE,MARKLEYSBURG,QUALITY LIFE SERVICES - MARKLEYSBURG,"252 Main St #1202, Markleysburg, PA 15459, USA",39.7340704,-79.4547386,2122643479632734251
17727,SC,,,PRUITT HEALTH - ESTILL,"252 Liberty Ave, Estill, SC 29918, USA",32.7500462,-81.2263335,-2744813764915425512
17728,LA,ASSUMPTION,,ASSUMPTION HEALTHCARE AND REHABILITATION,"252 LA-402, Napoleonville, LA 70390, USA",29.9595651,-91.0391695,-2784600672190652153
17729,FL,VOLUSIA,,"MAGNOLIA MANOR AT DAYTONA BEACH, LLC","252 Forest Lake Blvd, Daytona Beach, FL 32119, USA",29.1661286,-81.0478804,-7032523069526247356
17730,PA,BUCKS,DOYLESTOWN,BRIARLEAF NSG AND CONV CENTER,"252 Belmont Ave, Doylestown, PA 18901, USA",40.315138,-75.124512,-6848361848732477784
17731,FL,LEON,,TAPESTRY SENIOR LIVING OF TALLAHASSEE,"2516 West, Lakeshore Dr, Tallahassee, FL 32312, USA",30.4784254,-84.3030341,3870361811357325127
17732,TX,HARRIS,KATY,STERLING OAKS REHABILITATION,"25150 Lakecrest Manor Dr, Katy, TX 77493, USA",29.79942,-95.8008607,7645641204488017712
17733,CO,PUEBLO,,ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,"2515 Pitman Pl, Pueblo, CO 81004, USA",38.240006,-104.640885,926277114346341130
17734,IN,,,GOOD SAMARITAN SOCIETY NORTHWOOD RETIREMENT COMM,"2515 N Newton St, Jasper, IN 47546, USA",38.412224,-86.940024,-8695442378422301929
17735,NC,UNION,,WOODBRIDGE ASSISTED LIVING,"2515 Fowler Secrest Rd, Monroe, NC 28110, USA",35.0351848,-80.580273,-1937469543149829464
17736,ID,KOOTENAI,COEUR D’ALENE,"COEUR D’ALENE HEALTH AND REHAB OF
 CASCADIA","2514 N 7th St, Coeur d'Alene, ID 83814, USA",47.7002939,-116.7748219,-7622344470508150418
17737,ID,KOOTENAI,COEUR D’ALENE,COEUR D’ALENE HEALTH AND REHAB OF CASCADIA,"2514 N 7th St, Coeur d'Alene, ID 83814, USA",47.7002939,-116.7748219,5740418829324614892
17738,FL,,,"MERCEDITAS HOME CARE, INC","2514 Hollywood Blvd STE 203, Hollywood, FL 33020, USA",26.010787,-80.157816,6537486671138659779
17739,SC,,,LIFE CARE CENTER OF COLUMBIA,"2514 Faraway Dr, Columbia, SC 29223, USA",34.0671278,-80.9121724,-6249684275258461394
17740,TX,FORT BEND,KATY,GARDENS AT ROSE'S RETREAT ASSISTED LIVING,"25120 Lakeview Rd, Katy, TX 77494, USA",29.7595983,-95.8114942,640249834483522661
17741,MN,HENNEPIN,,FAIRVIEW ACUTE REHABILITATION CENTER,"2512 S 7th St #5, Minneapolis, MN 55454, USA",44.9669586,-93.2353528,2639754977181958537
17742,TX,ANDREWS,ANDREWS,BEEHIVE HOMES OF ANDREWS,"2512 NW Mustang Dr, Andrews, TX 79714, USA",32.3339817,-102.5563425,4237697878283732988
17743,WI,EAU CLAIRE,,OAKWOOD HEALTH SERVICES,"2512 New Pine Dr, Altoona, WI 54720, USA",44.8086828,-91.4506432,1465900795704533474
17744,FL,OSCEOLA,,CONSULATE HEALTH CARE OF KISSIMMEE,"2511 N John Young Pkwy, Kissimmee, FL 34741, USA",28.320074,-81.415344,-7405062482146781572
17745,CA,LOS ANGELES,,SILVERADO SENIOR LIVING - CALABASAS,"25100 Calabasas Rd, Calabasas, CA 91302, USA",34.1482335,-118.6720394,-8159575094226839660
17746,CA,LOS ANGELES,,"SILVERADO SENIOR LIVING -
CALABASAS","25100 Calabasas Rd, Calabasas, CA 91302, USA",34.1482335,-118.6720394,-8841817236556838635
17747,TX,ECTOR,ODESSA,SIENNA NURSING AND REHABILITATION,"2510 W 8th St, Odessa, TX 79763, USA",31.840115,-102.399223,5385847303804297809
17748,TX,LUBBOCK,LUBBOCK,MANNA ACRES,"2510 Slide Rd, Lubbock, TX 79407, USA",33.5716246,-101.9232746,-3982395063122136759
